"Year","Community","Treatment","Chamber","SCmass_m2","SCdensity_m2"
2016,"SP","A",5,0,0
2016,"SP","A",9,522.9059494,777.3584906
2016,"SP","A",11,121.395844,326.4150943
2016,"SP","A",13,294.3611216,392.4528302
2016,"SP","C",3,87.8544815,172.3404255
2016,"SP","C",6,110.2280256,208.5106383
2016,"SP","C",7,50.82758712,204.2553191
2016,"SP","C",12,61.42982522,180.8510638
2016,"SP","C",15,149.7290571,344.6808511
2016,"SP","E",1,140.3100747,284.9056604
2016,"SP","E",4,0,0
2016,"SP","E",8,23.57446118,58.49056604
2016,"SP","E",10,168.8680014,479.245283
2016,"SP","E",14,218.4704072,377.3584906
2017,"MX","A",2,303.9771756,475.4716981
2017,"MX","A",6,516.3879901,847.1698113
2017,"MX","A",9,87.1950023,279.245283
2017,"MX","A",12,319.4964247,618.8679245
2017,"MX","A",15,305.8002646,515.0943396
2017,"MX","C",3,201.9848068,380.8510638
2017,"MX","C",5,179.4368253,412.7659574
2017,"MX","C",7,102.2622524,223.4042553
2017,"MX","C",10,164.016487,414.893617
2017,"MX","C",14,122.1724891,287.2340426
2017,"MX","E",1,533.7632192,869.8113208
2017,"MX","E",4,381.2362193,703.7735849
2017,"MX","E",8,219.6447141,545.2830189
2017,"MX","E",11,312.9543031,718.8679245
2017,"MX","E",13,280.4829893,643.3962264
2017,"SC","A",2,512.2258208,575.4716981
2017,"SC","A",4,443.5036134,488.6792453
2017,"SC","A",8,421.9471277,475.4716981
2017,"SC","A",12,338.4090934,422.6415094
2017,"SC","A",15,319.3562559,554.7169811
2017,"SC","C",3,217.6842331,278.7234043
2017,"SC","C",5,253.3714976,306.3829787
2017,"SC","C",7,132.9896503,204.2553191
2017,"SC","C",11,197.4951084,265.9574468
2017,"SC","C",13,268.2074116,323.4042553
2017,"SC","E",1,502.928115,666.0377358
2017,"SC","E",6,540.0326309,679.245283
2017,"SC","E",9,507.8033205,658.490566
2017,"SC","E",10,450.4832297,732.0754717
2017,"SC","E",14,371.9099713,630.1886792
2017,"SP","A",2,13.55660367,16.98113208
2017,"SP","A",5,0,0
2017,"SP","A",9,357.9370171,441.509434
2017,"SP","A",11,193.9006114,411.3207547
2017,"SP","A",13,398.8100282,473.5849057
2017,"SP","C",3,89.6760391,193.6170213
2017,"SP","C",6,50.94177565,117.0212766
2017,"SP","C",7,44.39915232,165.9574468
2017,"SP","C",12,41.55653631,134.0425532
2017,"SP","C",15,124.5192939,246.8085106
2017,"SP","E",1,99.88784582,133.9622642
2017,"SP","E",4,3.005609321,3.773584906
2017,"SP","E",8,50.80499021,162.2641509
2017,"SP","E",10,327.3362279,594.3396226
2017,"SP","E",14,325.318125,432.0754717
2018,"MX","A",2,548.0350778,898.1132075
2018,"MX","A",6,647.7009933,1077.358491
2018,"MX","A",9,187.5757629,450.9433962
2018,"MX","A",12,502.6844901,796.2264151
2018,"MX","A",15,469.3189052,726.4150943
2018,"MX","C",3,313.7512354,619.1489362
2018,"MX","C",5,364.1593394,640.4255319
2018,"MX","C",7,207.8643859,442.5531915
2018,"MX","C",10,171.3716297,363.8297872
2018,"MX","C",14,201.3900351,357.4468085
2018,"MX","E",1,597.6260408,1054.716981
2018,"MX","E",4,459.6502816,894.3396226
2018,"MX","E",8,316.9004013,741.509434
2018,"MX","E",11,389.3153167,700
2018,"MX","E",13,366.8224651,726.4150943
2018,"SC","A",2,789.1641738,764.1509434
2018,"SC","A",4,794.1986006,698.1132075
2018,"SC","A",8,588.7697389,624.5283019
2018,"SC","A",12,481.771782,588.6792453
2018,"SC","A",15,624.0265991,879.245283
2018,"SC","C",3,396.0793093,451.0638298
2018,"SC","C",5,344.6918594,406.3829787
2018,"SC","C",7,360.6692887,470.212766
2018,"SC","C",11,353.4071587,393.6170213
2018,"SC","C",13,465.2203747,436.1702128
2018,"SC","E",1,461.7569739,650.9433962
2018,"SC","E",6,497.6720117,733.9622642
2018,"SC","E",9,420.7554112,735.8490566
2018,"SC","E",10,557.798277,835.8490566
2018,"SC","E",14,562.392684,807.5471698
2018,"SP","A",2,7.719882956,7.547169811
2018,"SP","A",5,0,0
2018,"SP","A",9,507.9571834,550.9433962
2018,"SP","A",11,277.6554778,558.490566
2018,"SP","A",13,541.4496073,533.9622642
2018,"SP","C",3,112.1440446,289.3617021
2018,"SP","C",6,82.14261925,182.9787234
2018,"SP","C",7,59.57821713,221.2765957
2018,"SP","C",12,139.3025471,331.9148936
2018,"SP","C",15,169.2034682,304.2553191
2018,"SP","E",1,108.8512457,179.245283
2018,"SP","E",4,29.69231431,30.18867925
2018,"SP","E",8,149.5076547,339.6226415
2018,"SP","E",10,456.0645771,805.6603774
2018,"SP","E",14,503.0993632,639.6226415
2019,"MX","A",2,574.5320441,867.9245283
2019,"MX","A",6,713.9341241,1041.509434
2019,"MX","A",9,286.8545494,509.4339623
2019,"MX","A",12,572.6913995,758.490566
2019,"MX","A",15,471.5826331,703.7735849
2019,"MX","C",3,467.6146991,623.4042553
2019,"MX","C",5,398.9057306,670.212766
2019,"MX","C",7,222.9949761,353.1914894
2019,"MX","C",10,266.6174794,465.9574468
2019,"MX","C",14,229.2495998,325.5319149
2019,"MX","E",1,712.2407326,1135.849057
2019,"MX","E",4,545.9893102,973.5849057
2019,"MX","E",8,443.6919303,769.8113208
2019,"MX","E",11,413.3351351,777.3584906
2019,"MX","E",13,391.5177509,818.8679245
2019,"SC","A",2,758.1892528,679.245283
2019,"SC","A",4,855.5832327,639.6226415
2019,"SC","A",8,759.0836824,558.490566
2019,"SC","A",12,254.0121748,411.3207547
2019,"SC","A",15,657.6714997,852.8301887
2019,"SC","C",3,540.0532545,442.5531915
2019,"SC","C",5,407.35048,457.4468085
2019,"SC","C",7,336.3284319,295.7446809
2019,"SC","C",11,502.1094081,453.1914894
2019,"SC","C",13,527.6660403,421.2765957
2019,"SC","E",1,488.658803,616.9811321
2019,"SC","E",6,529.6305329,698.1132075
2019,"SC","E",9,634.0220429,720.754717
2019,"SC","E",10,623.849118,788.6792453
2019,"SC","E",14,637.4020642,750.9433962
2019,"SP","A",2,26.68002298,24.52830189
2019,"SP","A",5,0.889432236,1.886792453
2019,"SP","A",9,890.1734051,860.3773585
2019,"SP","A",11,334.8910772,575.4716981
2019,"SP","A",13,714.3139631,609.4339623
2019,"SP","C",3,141.3857835,265.9574468
2019,"SP","C",6,97.54368734,159.5744681
2019,"SP","C",7,87.13705354,189.3617021
2019,"SP","C",12,171.9257055,261.7021277
2019,"SP","C",15,157.7872027,259.5744681
2019,"SP","E",1,80.96391591,116.9811321
2019,"SP","E",4,249.4832257,262.2641509
2019,"SP","E",8,248.2651529,418.8679245
2019,"SP","E",10,658.2972188,967.9245283
2019,"SP","E",14,625.9279265,764.1509434
2020,"MX","A",2,554.4431187,775.4716981
2020,"MX","A",6,649.6063141,943.3962264
2020,"MX","A",9,280.9521862,533.9622642
2020,"MX","A",12,460.9585549,788.6792453
2020,"MX","A",15,369.4297561,607.5471698
2020,"MX","C",3,345.4170779,556.6037736
2020,"MX","C",5,415.2465787,775.4716981
2020,"MX","C",7,249.3216892,422.6415094
2020,"MX","C",10,266.7129077,479.245283
2020,"MX","C",14,205.863572,411.3207547
2020,"MX","E",1,783.1383983,1054.716981
2020,"MX","E",4,599.4372951,905.6603774
2020,"MX","E",8,338.5272129,650.9433962
2020,"MX","E",11,519.0034917,969.8113208
2020,"MX","E",13,485.5461213,933.9622642
2020,"SC","A",2,580.9209225,575.4716981
2020,"SC","A",4,682.5767655,530.1886792
2020,"SC","A",8,498.6325628,545.2830189
2020,"SC","A",12,580.5254399,571.6981132
2020,"SC","A",15,495.1184224,605.6603774
2020,"SC","C",3,524.754011,507.5471698
2020,"SC","C",5,496.905214,496.2264151
2020,"SC","C",7,390.5539799,460.3773585
2020,"SC","C",11,546.0614244,577.3584906
2020,"SC","C",13,511.8063888,524.5283019
2020,"SC","E",1,582.2773599,686.7924528
2020,"SC","E",6,546.1296654,679.245283
2020,"SC","E",9,616.3115943,762.2641509
2020,"SC","E",10,656.683776,788.6792453
2020,"SC","E",14,485.4433913,586.7924528
2020,"SP","A",2,52.42751914,56.60377358
2020,"SP","A",5,0.824971713,1.886792453
2020,"SP","A",9,654.360845,749.0566038
2020,"SP","A",11,239.29376,498.1132075
2020,"SP","A",13,500.2419456,477.3584906
2020,"SP","C",3,174.5488521,296.2264151
2020,"SP","C",6,114.5367612,192.4528302
2020,"SP","C",7,170.0852185,281.1320755
2020,"SP","C",12,174.8777331,324.5283019
2020,"SP","C",15,243.8796172,352.8301887
2020,"SP","E",1,161.7787764,233.9622642
2020,"SP","E",4,402.8716981,496.2264151
2020,"SP","E",8,343.8984545,630.1886792
2020,"SP","E",10,404.894254,881.1320755
2020,"SP","E",14,485.8305178,609.4339623
2021,"MX","A",2,530.8874403,728.3018868
2021,"MX","A",6,567.9103134,871.6981132
2021,"MX","A",9,271.8841447,573.5849057
2021,"MX","A",12,506.1677662,692.4528302
2021,"MX","A",15,363.9425244,592.4528302
2021,"MX","C",3,232.0248389,381.1320755
2021,"MX","C",5,392.2498701,583.0188679
2021,"MX","C",7,242.9880211,396.2264151
2021,"MX","C",10,285.2119215,483.0188679
2021,"MX","C",14,198.2080916,373.5849057
2021,"MX","E",1,528.6149757,858.490566
2021,"MX","E",4,368.458954,732.0754717
2021,"MX","E",8,415.9098991,681.1320755
2021,"MX","E",11,477.7061741,932.0754717
2021,"MX","E",13,465.0609118,943.3962264
2021,"SC","A",2,573.8098817,539.6226415
2021,"SC","A",4,695.8841786,528.3018868
2021,"SC","A",8,654.3808455,586.7924528
2021,"SC","A",12,643.0356365,552.8301887
2021,"SC","A",15,451.7969486,533.9622642
2021,"SC","C",3,538.4728449,407.5471698
2021,"SC","C",5,277.2442058,260.3773585
2021,"SC","C",7,271.4587852,277.3584906
2021,"SC","C",11,478.3372125,413.2075472
2021,"SC","C",13,336.0865324,284.9056604
2021,"SC","E",1,524.4364133,592.4528302
2021,"SC","E",6,588.9709816,735.8490566
2021,"SC","E",9,626.854314,764.1509434
2021,"SC","E",10,524.1679325,733.9622642
2021,"SC","E",14,467.9542858,522.6415094
2021,"SP","A",2,110.0431751,115.0943396
2021,"SP","A",5,0,0
2021,"SP","A",9,543.4446585,656.6037736
2021,"SP","A",11,172.4389111,316.9811321
2021,"SP","A",13,522.7419446,484.9056604
2021,"SP","C",3,147.5657241,260.3773585
2021,"SP","C",6,115.9920605,194.3396226
2021,"SP","C",7,156.5569247,267.9245283
2021,"SP","C",12,125.1920612,245.2830189
2021,"SP","C",15,245.170569,305.6603774
2021,"SP","E",1,243.8423064,326.4150943
2021,"SP","E",4,305.8753239,409.4339623
2021,"SP","E",8,332.6382407,632.0754717
2021,"SP","E",10,417.0297923,866.0377358
2021,"SP","E",14,447.2817775,545.2830189
2022,"MX","A",2,500.0330333,752.8301887
2022,"MX","A",6,540.402422,909.4339623
2022,"MX","A",9,437.4421191,775.4716981
2022,"MX","A",12,523.2715396,722.6415094
2022,"MX","A",15,417.4343452,601.8867925
2022,"MX","C",3,253.7438767,362.2641509
2022,"MX","C",5,308.9649046,547.1698113
2022,"MX","C",7,259.2796659,341.509434
2022,"MX","C",10,302.1185386,447.1698113
2022,"MX","C",14,419.0833416,594.3396226
2022,"MX","E",1,442.9385108,909.4339623
2022,"MX","E",4,501.6265636,901.8867925
2022,"MX","E",8,367.2289453,637.7358491
2022,"MX","E",11,514.1110358,1005.660377
2022,"MX","E",13,693.4287837,1167.924528
2022,"SC","A",2,537.7430185,543.3962264
2022,"SC","A",4,569.6389917,530.1886792
2022,"SC","A",8,675.9061068,596.2264151
2022,"SC","A",12,676.9749033,590.5660377
2022,"SC","A",15,500.2883954,581.1320755
2022,"SC","C",3,562.9245131,469.8113208
2022,"SC","C",5,431.1822277,407.5471698
2022,"SC","C",7,280.3133378,284.9056604
2022,"SC","C",11,529.5837557,464.1509434
2022,"SC","C",13,459.3248853,416.9811321
2022,"SC","E",1,534.6925351,615.0943396
2022,"SC","E",6,648.1035172,735.8490566
2022,"SC","E",9,616.786382,671.6981132
2022,"SC","E",10,559.8337536,690.5660377
2022,"SC","E",14,541.1385999,641.509434
2022,"SP","A",2,236.0597107,224.5283019
2022,"SP","A",5,0,0
2022,"SP","A",9,795.5784951,741.509434
2022,"SP","A",11,415.2679067,815.0943396
2022,"SP","A",13,644.1317977,567.9245283
2022,"SP","C",3,187.8371866,320.754717
2022,"SP","C",6,217.3453583,341.509434
2022,"SP","C",7,234.4476197,392.4528302
2022,"SP","C",12,204.8375448,369.8113208
2022,"SP","C",15,426.3389357,505.6603774
2022,"SP","E",1,371.354192,415.0943396
2022,"SP","E",4,497.5958666,588.6792453
2022,"SP","E",8,371.9276879,684.9056604
2022,"SP","E",10,541.7951886,1086.792453
2022,"SP","E",14,500.9376431,688.6792453
2023,"MX","A",2,500.4246269,618.8679245
2023,"MX","A",6,399.98201,724.5283019
2023,"MX","A",9,162.3014933,392.4528302
2023,"MX","A",12,427.5087454,560.3773585
2023,"MX","A",15,281.5472164,439.6226415
2023,"MX","C",3,133.8942724,335.8490566
2023,"MX","C",5,253.8364095,500
2023,"MX","C",7,229.6932352,356.6037736
2023,"MX","C",10,169.4791757,337.7358491
2023,"MX","C",14,237.4205317,400
2023,"MX","E",1,499.3686392,798.1132075
2023,"MX","E",4,456.8041843,760.3773585
2023,"MX","E",8,255.1848174,507.5471698
2023,"MX","E",11,273.6212498,639.6226415
2023,"MX","E",13,285.652098,754.7169811
2023,"SC","A",2,364.4353429,443.3962264
2023,"SC","A",4,395.6017478,473.5849057
2023,"SC","A",8,373.2129296,411.3207547
2023,"SC","A",12,472.8626436,526.4150943
2023,"SC","A",15,282.0597851,443.3962264
2023,"SC","C",3,300.8615129,356.6037736
2023,"SC","C",5,188.7328002,264.1509434
2023,"SC","C",7,144.794719,209.4339623
2023,"SC","C",11,315.5167283,396.2264151
2023,"SC","C",13,293.759273,369.8113208
2023,"SC","E",1,361.6617581,577.3584906
2023,"SC","E",6,338.1057052,513.2075472
2023,"SC","E",9,436.4123941,594.3396226
2023,"SC","E",10,471.5812974,581.1320755
2023,"SC","E",14,328.7200217,577.3584906
2023,"SP","A",2,151.4228632,226.4150943
2023,"SP","A",5,0,0
2023,"SP","A",9,486.2160522,618.8679245
2023,"SP","A",11,200.5945586,479.245283
2023,"SP","A",13,335.5147196,396.2264151
2023,"SP","C",3,77.29236925,230.1886792
2023,"SP","C",6,183.6019521,339.6226415
2023,"SP","C",7,136.3994438,311.3207547
2023,"SP","C",12,143.5596759,283.0188679
2023,"SP","C",15,231.4781025,305.6603774
2023,"SP","E",1,272.2047326,413.2075472
2023,"SP","E",4,215.615541,441.509434
2023,"SP","E",8,228.7259019,618.8679245
2023,"SP","E",10,269.9083534,720.754717
2023,"SP","E",14,313.0668874,492.4528302
2024,"MX","A",2,524.7476478,639.6226415
2024,"MX","A",6,536.8835096,809.4339623
2024,"MX","A",9,239.4826094,458.490566
2024,"MX","A",12,469.2520235,615.0943396
2024,"MX","A",15,311.9884406,486.7924528
2024,"MX","C",3,239.0642468,415.0943396
2024,"MX","C",5,358.3207423,545.2830189
2024,"MX","C",7,260.8504443,392.4528302
2024,"MX","C",10,209.3808031,347.1698113
2024,"MX","C",14,405.509252,683.0188679
2024,"MX","E",1,630.2229679,871.6981132
2024,"MX","E",4,586.7053303,852.8301887
2024,"MX","E",8,375.8615114,677.3584906
2024,"MX","E",11,458.7279318,1069.811321
2024,"MX","E",13,384.916202,1016.981132
2024,"SC","A",2,612.9642344,588.6792453
2024,"SC","A",4,645.4024272,554.7169811
2024,"SC","A",8,646.8247655,524.5283019
2024,"SC","A",12,758.2255816,566.0377358
2024,"SC","A",15,396.7733124,543.3962264
2024,"SC","C",3,549.8306264,467.9245283
2024,"SC","C",5,403.4859188,409.4339623
2024,"SC","C",7,300.9805885,330.1886792
2024,"SC","C",11,560.8145091,479.245283
2024,"SC","C",13,491.7493724,483.0188679
2024,"SC","E",1,649.4790968,650.9433962
2024,"SC","E",6,595.5995363,667.9245283
2024,"SC","E",9,562.1905775,773.5849057
2024,"SC","E",10,579.5009554,637.7358491
2024,"SC","E",14,505.3740891,696.2264151
2024,"SP","A",2,275.0605396,318.8679245
2024,"SP","A",5,0,0
2024,"SP","A",9,696.6430759,611.3207547
2024,"SP","A",11,350.7682415,500
2024,"SP","A",13,491.8337178,533.9622642
2024,"SP","C",3,161.3091466,279.245283
2024,"SP","C",6,298.6104851,460.3773585
2024,"SP","C",7,274.026548,513.2075472
2024,"SP","C",12,231.8143571,352.8301887
2024,"SP","C",15,506.923432,564.1509434
2024,"SP","E",1,483.1284478,515.0943396
2024,"SP","E",4,424.6588114,715.0943396
2024,"SP","E",8,347.2789459,513.2075472
2024,"SP","E",10,579.8408171,873.5849057
2024,"SP","E",14,564.373399,700
2024,"MX","A",2,524.74764783361,639.622641509434
2024,"MX","A",6,536.883509573499,809.433962264151
2024,"MX","A",9,239.482609382866,458.490566037736
2024,"MX","A",12,469.252023535742,615.094339622641
2024,"MX","A",15,311.988440622526,486.792452830189
2024,"MX","C",3,239.064246755966,415.094339622641
2024,"MX","C",5,358.320742330988,545.283018867925
2024,"MX","C",7,260.850444304187,392.452830188679
2024,"MX","C",10,209.380803132596,347.169811320755
2024,"MX","C",14,405.509252038689,683.018867924528
2024,"MX","E",1,630.222967896288,871.698113207547
2024,"MX","E",4,586.705330334233,852.830188679245
2024,"MX","E",8,375.861511429208,677.358490566038
2024,"MX","E",11,458.727931813677,1069.81132075472
2024,"MX","E",13,384.916201992999,1016.98113207547
2024,"SC","A",2,612.964234407508,588.679245283019
2024,"SC","A",4,645.402427159628,554.716981132075
2024,"SC","A",8,646.824765530363,524.528301886792
2024,"SC","A",12,758.225581564944,566.037735849057
2024,"SC","A",15,396.773312448072,543.396226415094
2024,"SC","C",3,549.830626431379,467.924528301887
2024,"SC","C",5,403.485918816963,409.433962264151
2024,"SC","C",7,300.980588489098,330.188679245283
2024,"SC","C",11,560.814509055234,479.245283018868
2024,"SC","C",13,491.749372394258,483.018867924528
2024,"SC","E",1,649.479096829768,650.943396226415
2024,"SC","E",6,595.599536321275,667.924528301887
2024,"SC","E",9,562.190577460027,773.584905660377
2024,"SC","E",10,579.500955385236,637.735849056604
2024,"SC","E",14,505.374089082305,696.22641509434
2024,"SP","A",2,275.06053955304,318.867924528302
2024,"SP","A",5,0,0
2024,"SP","A",9,696.643075915522,611.320754716981
2024,"SP","A",11,350.768241494563,500
2024,"SP","A",13,491.833717846734,533.962264150943
2024,"SP","C",3,161.309146641065,279.245283018868
2024,"SP","C",6,298.610485146938,460.377358490566
2024,"SP","C",7,274.026547963271,513.207547169811
2024,"SP","C",12,231.814357073842,352.830188679245
2024,"SP","C",15,506.923432019869,564.150943396226
2024,"SP","E",1,483.128447752865,515.094339622641
2024,"SP","E",4,424.658811400023,715.094339622641
2024,"SP","E",8,347.278945932173,513.207547169811
2024,"SP","E",10,579.840817088238,873.584905660377
2024,"SP","E",14,564.37339899735,700
2025,"MX","A",2,690.004415165389,754.716981132075
2025,"MX","A",6,603.467118540199,866.037735849057
2025,"MX","A",9,399.434960665391,692.452830188679
2025,"MX","A",12,625.162974685471,767.924528301887
2025,"MX","A",15,465.338264273146,669.811320754717
2025,"MX","C",3,294.208042025101,458.490566037736
2025,"MX","C",5,334.471986443504,496.22641509434
2025,"MX","C",7,307.581596435651,418.867924528302
2025,"MX","C",10,257.122879384525,401.88679245283
2025,"MX","C",14,338.20146191932,573.584905660377
2025,"MX","E",1,928.584221763643,935.849056603774
2025,"MX","E",4,709.969654355981,950.943396226415
2025,"MX","E",8,465.007300447509,775.471698113207
2025,"MX","E",11,630.701463271312,1152.83018867925
2025,"MX","E",13,621.967467911501,1107.54716981132
2025,"SC","A",2,757.420552826983,590.566037735849
2025,"SC","A",4,746.849432676721,596.22641509434
2025,"SC","A",8,527.248670252321,516.981132075472
2025,"SC","A",12,812.843682359075,652.830188679245
2025,"SC","A",15,435.445451535076,535.849056603774
2025,"SC","C",3,680.637225289155,524.528301886792
2025,"SC","C",5,431.295362596437,441.509433962264
2025,"SC","C",7,322.072545078518,322.641509433962
2025,"SC","C",11,697.543908101916,526.415094339623
2025,"SC","C",13,543.683157437458,449.056603773585
2025,"SC","E",1,726.148776418899,641.509433962264
2025,"SC","E",6,689.736306980731,726.415094339623
2025,"SC","E",9,805.938710812904,873.584905660377
2025,"SC","E",10,796.65308751689,777.358490566038
2025,"SC","E",14,676.158978191054,779.245283018868
2025,"SP","A",2,267.183384154262,296.22641509434
2025,"SP","A",5,0,0
2025,"SP","A",9,1023.11498898489,781.132075471698
2025,"SP","A",11,420.789370514301,732.075471698113
2025,"SP","A",13,568.727987801748,573.584905660377
2025,"SP","C",3,177.67897502416,298.11320754717
2025,"SP","C",6,323.84296771291,450.943396226415
2025,"SP","C",7,285.962278741744,481.132075471698
2025,"SP","C",12,330.245638382095,441.509433962264
2025,"SP","C",15,473.154789860534,486.792452830189
2025,"SP","E",1,590.885406533711,571.698113207547
2025,"SP","E",4,532.166227772143,688.679245283019
2025,"SP","E",8,539.997327379163,741.509433962264
2025,"SP","E",10,585.004505480809,1128.30188679245
2025,"SP","E",14,492.091682613713,779.245283018868
