"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"576","B06",0.591,"P12A-40",50,"Ok",1932.38195990848,1932.38195990848,"Within_Range"
"577","C04",0.634,"P12B-20",50,"Ok",2092.61381793934,2092.61381793934,"Within_Range"
"578","C05",0.65,"P12B-20",50,"Ok",2152.23497441594,2152.23497441594,"Within_Range"
"579","C06",0.622,"P12B-20",50,"Ok",2047.89795058189,2047.89795058189,"Within_Range"
"580","C07",0.93,"P3A-40 Dup",1,"Ok",63.9121042551286,63.9121042551286,"Within_Range"
"581","C08",0.697,"P3A-40 Dup",1,"Ok",46.547442431319,46.547442431319,"Within_Range"
"582","C09",0.945,"P3A-40 Dup",1,"Ok",65.0300009390649,65.0300009390649,"Within_Range"
"583","D04",0.764,"P12B-40",50,"Ok",2577.03571431171,2577.03571431171,"Within_Range"
"584","D05",0.622,"P12B-40",50,"Ok",2047.89795058189,2047.89795058189,"Within_Range"
"585","D06",0.684,"P12B-40",50,"Ok",2278.92993192872,2278.92993192872,"Within_Range"
"586","D10",0.583,"P11B-40 Spike",50,"Ok",1902.57138167018,1902.57138167018,"Within_Range"
"587","D11",0.748,"P11B-40 Spike",50,"Ok",2517.41455783511,2517.41455783511,"Within_Range"
"588","D12",0.672,"P11B-40 Spike",50,"Ok",2234.21406457127,2234.21406457127,"Within_Range"
"589","E04",0.331,"Sc6-80",250,"Ok",4817.6908358187,4817.6908358187,"Within_Range"
"590","E05",0.336,"Sc6-80",250,"Ok",4910.84889281339,4910.84889281339,"Within_Range"
"591","E06",0.348,"Sc6-80",250,"Ok",5134.42822960063,5134.42822960063,"Within_Range"
"592","E07",0.12,"P3B-20",1,"Ok",3.54568332257169,3.54568332257169,"Within_Range"
"593","E08",0.113,"P3B-20",1,"Ok",3.02399820340145,3.02399820340145,"Within_Range"
"594","E09",0.112,"P3B-20",1,"Ok",2.9494717578057,2.9494717578057,"Within_Range"
"595","E10",0.128,"P3B-20 Spike",1,"Ok",4.14189488733769,4.14189488733769,"Within_Range"
"596","E11",0.171,"P3B-20 Spike",1,"Ok",7.34653204795491,7.34653204795491,"Within_Range"
"597","E12",0.134,"P3B-20 Spike",1,"Ok",4.58905356091218,4.58905356091218,"Within_Range"
"598","F04",2.68,"P1B-40",1,"Dilute",194.33338404769,194.33338404769,"adl"
"599","F05",2.786,"P1B-40",1,"Dilute",202.233187280839,202.233187280839,"adl"
"600","F06",2.744,"P1B-40",1,"Dilute",199.103076565818,199.103076565818,"adl"
"601","F07",1.429,"P3B-40",1,"Dilute",101.100800607408,101.100800607408,"adl"
"602","F08",1.116,"P3B-40",1,"Ok",77.774023135938,77.774023135938,"Within_Range"
"603","F09",1.359,"P3B-40",1,"Ok",95.8839494157051,95.8839494157051,"Within_Range"
"604","G04",2.833,"P2B-20",1,"Dilute",205.73593022384,205.73593022384,"adl"
"605","G05",2.904,"P2B-20",1,"Dilute",211.027307861138,211.027307861138,"adl"
"606","G06",2.8,"P2B-20",1,"Dilute",203.27655751918,203.27655751918,"adl"
"607","G10",1.333,"P3B-40 Dup",1,"Ok",93.9462618302156,93.9462618302156,"Within_Range"
"608","G11",1.219,"P3B-40 Dup",1,"Ok",85.4502470323002,85.4502470323002,"Within_Range"
"609","G12",1.254,"P3B-40 Dup",1,"Ok",88.0586726281514,88.0586726281514,"Within_Range"
"610","H01",0.559,"P11B-40",50,"Ok",1813.13964695528,1813.13964695528,"Within_Range"
"611","H02",0.668,"P11B-40",50,"Ok",2219.30877545212,2219.30877545212,"Within_Range"
"612","H03",0.594,"P11B-40",50,"Ok",1943.56092674784,1943.56092674784,"Within_Range"
"613","H04",0.35,"P3A-20",1,"Ok",20.686765809594,20.686765809594,"Within_Range"
"614","H05",0.403,"P3A-20",1,"Ok",24.6366674261688,24.6366674261688,"Within_Range"
"615","H06",0.423,"P3A-20",1,"Ok",26.1271963380837,26.1271963380837,"Within_Range"
"616","A10",0.465,"P1B-40",50,"Ok",1676.13423626,1676.13423626,"Within_Range"
"617","A11",0.53,"P1B-40",50,"Ok",1951.25320294933,1951.25320294933,"Within_Range"
"618","A12",0.47,"P1B-40",50,"Ok",1697.29723369764,1697.29723369764,"Within_Range"
"619","B10",0.527,"P2B-20",50,"Ok",1938.55540448674,1938.55540448674,"Within_Range"
"620","B11",0.462,"P2B-20",50,"Ok",1663.43643779742,1663.43643779742,"Within_Range"
"621","B12",0.42,"P2B-20",50,"Ok",1485.66725932124,1485.66725932124,"Within_Range"
"622","C10",0.505,"P3B-40",5,"Ok",184.543821576113,184.543821576113,"Within_Range"
"623","C11",0.562,"P3B-40",5,"Ok",208.669638655023,208.669638655023,"Within_Range"
"624","C12",0.42,"P3B-40",5,"Ok",148.566725932124,148.566725932124,"Within_Range"
